title,provide_salary,company_type,company_size,company_ind,attribute
汽车行业绩效运营/数据分析,0.8-1.1万/月,民营公司,150-500人,汽车,"['上海', '3-4年经验', '大专', '招1人']"
绿化基地主管（来点花草）,6-8千/月,民营公司,500-1000人,多元化业务集团公司,"['杭州-滨江区', '5-7年经验', '中专', '招1人']"
算法工程师,1.5-2.5万/月,民营公司,50-150人,建筑/建材/工程,"['上海-闵行区', '3-4年经验', '硕士', '招1人']"
市场营销经理,10-15万/年,民营公司,少于50人,家居/室内设计/装潢,"['临沂-河东区', '3-4年经验', '大专', '招2人']"
产品经理,0.8-1.2万/月,民营公司,少于50人,机械/设备/重工,"['无锡-惠山区', '5-7年经验', '大专', '招1人']"
大客户业务代表-工业自动化(J10419),1-1.5万/月,外资（非欧美）,5000-10000人,仪器仪表/工业自动化,"['济南-高新区', '2年经验', '大专', '招1人']"
研发总监,2-2.5万/月,上市公司,150-500人,计算机服务(系统、数据服务、维修),"['宁波-江北区', '10年以上经验', '大专', '招1人']"
PME产品工程师,1-1.5万/月,外资（非欧美）,150-500人,电子技术/半导体/集成电路,"['深圳', '3-4年经验', '本科', '招1人']"
工单数据处理文员/早九晚六+双休包住+综合薪资4.5-5.5,4.5-6千/月,合资,150-500人,多元化业务集团公司,"['合肥-高新区', '无需经验', '招6人']"
解决方案经理,1.5-3万/月,民营公司,50-150人,计算机服务(系统、数据服务、维修),"['深圳-南山区', '5-7年经验', '本科', '招2人']"
互联网产品经理,1-1.5万/月,民营公司,150-500人,计算机软件,"['上海-浦东新区', '2年经验', '本科', '招3人']"
电话销售专员,3-5千/月,民营公司,150-500人,快速消费品(食品、饮料、化妆品),"['广州-花都区', '无需经验', '高中', '招5人']"
直播电商运营,7-8千/月,民营公司,500-1000人,快速消费品(食品、饮料、化妆品),"['合肥', '3-4年经验', '大专', '招1人']"
新零售渠道专员,7-9千/月,民营公司,500-1000人,快速消费品(食品、饮料、化妆品),"['苏州', '2年经验', '大专', '招1人']"
GIS分析师,6-8千/月,民营公司,少于50人,政府/公共事业,"['长沙-天心区', '5-7年经验', '本科', '招1人']"
运维工程师,2-2.5万/月,民营公司,150-500人,多元化业务集团公司,"['东莞-东城区', '1年经验', '本科', '招1人']"
软件销售经理 (高提成-合同金额的百分之三十）,0.8-1.6万/月,民营公司,少于50人,计算机软件,"['南昌-青山湖区', '1年经验', '招3人']"
数据分析,0.6-1.2万/月,民营公司,50-150人,计算机软件,"['南京-鼓楼区', '无需经验', '硕士', '招5人']"
营业主管,0.8-1.2万/月,上市公司,5000-10000人,汽车,"['惠州', '5-7年经验', '大专', '招1人']"
流通项目主管,5-8千/月,上市公司,1000-5000人,快速消费品(食品、饮料、化妆品),"['重庆-渝中区', '1年经验', '本科', '招1人']"
会计,3-4.5千/月,民营公司,少于50人,互联网/电子商务,"['南宁', '2年经验', '中专', '招1人']"
销售专员,4-6千/月,上市公司,150-500人,计算机服务(系统、数据服务、维修),"['池州', '3-4年经验', '本科', '招若干人']"
云计算产品经理,1-1.5万/月,民营公司,少于50人,计算机服务(系统、数据服务、维修),"['深圳-南山区', '2年经验', '大专', '招2人']"
大客户经理（政企方向）,1.5-2万/月,民营公司,50-150人,互联网/电子商务,"['苏州-工业园区', '3-4年经验', '大专', '招若干人']"
销售经理,0.8-1万/月,国企,150-500人,通信/电信/网络设备,"['广州', '3-4年经验', '本科', '招1人']"
UI前端设计（智慧教育）,1-2万/月,上市公司,50-150人,多元化业务集团公司,"['上海-普陀区', '3-4年经验', '大专', '招若干人']"
项目经理,15-25万/年,民营公司,50-150人,计算机软件,"['广州-天河区', '5-7年经验', '大专', '招1人']"
质量管理工程师,1.5-2.5万/月,民营公司,10000人以上,房地产,"['广州-天河区', '3-4年经验', '本科', '招若干人']"
数据分析师,7-9千/月,民营公司,150-500人,互联网/电子商务,"['长沙-芙蓉区', '2年经验', '本科', '招1人']"
技术经理,15-30万/年,民营公司,50-150人,互联网/电子商务,"['广州', '3-4年经验', '本科', '招1人']"
新零售运营经理  门店运营经理 （婴童服装）,1-1.5万/月,民营公司,50-150人,互联网/电子商务,"['异地招聘', '3-4年经验', '大专', '招1人']"
项目投资主管,0.8-1万/月,民营公司,10000人以上,酒店/旅游,"['广州-番禺区', '1年经验', '本科', '招1人']"
数据分析师,2-3千/月,民营公司,少于50人,会计/审计,"['郑州-金水区', '3-4年经验', '本科', '招2人']"
售前工程师,0.8-1万/月,民营公司,50-150人,办公用品及设备,"['汕尾', '3-4年经验', '大专', '招1人']"
地产研究经理,1.5-2万/月,民营公司,500-1000人,酒店/旅游,"['广州-番禺区', '5-7年经验', '本科', '招1人']"
高级webgis开发工程师,1.3-2.5万/月,民营公司,少于50人,计算机软件,"['北京', '2年经验', '本科', '招若干人']"
数据算法挖掘工程师,1.8-2.5万/月,民营公司,150-500人,建筑/建材/工程,"['深圳-罗湖区', '5-7年经验', '本科', '招2人']"
商品数据,4-7千/月,民营公司,1000-5000人,服装/纺织/皮革,"['常熟', '1年经验', '大专', '招3人']"
河南信息统计职业学院招聘,3-4.5千/月,民营公司,150-500人,专业服务(咨询、人力资源、财会),"['郑州', '无需经验', '大专', '招若干人']"
电商推广+北京,5-8千/月,民营公司,500-1000人,批发/零售,"['北京-东城区', '2年经验', '大专', '招1人']"
总监助理（采购）,6-8千/月,外资（欧美）,1000-5000人,家居/室内设计/装潢,"['嘉兴', '1年经验', '大专', '招1人']"
数据分析师（销售&供应链）,1-1.5万/月,民营公司,少于50人,互联网/电子商务,"['上海-闵行区', '3-4年经验', '本科', '招1人']"
算法工程师,1-1.5万/月,民营公司,50-150人,计算机硬件,"['深圳', '1年经验', '硕士', '招3人']"
信息化设计工程师,0.7-1.2万/月,民营公司,1000-5000人,通信/电信/网络设备,"['南京-建邺区', '3-4年经验', '本科', '招3人']"
抖音矩阵总监（或项目经理）,1.6-2.5万/月,民营公司,500-1000人,文字媒体/出版,"['南京-栖霞区', '3-4年经验', '本科', '招1人']"
销售助理,5-8千/月,民营公司,50-150人,石油/化工/矿产/地质,"['上海-闵行区', '3-4年经验', '大专', '招1人']"
信息技术经理（IT经理）,1.5-2万/月,民营公司,150-500人,批发/零售,"['深圳-龙华区', '3-4年经验', '大专', '招1人']"
售前工程师,1-2万/月,合资,50-150人,计算机软件,"['北京-海淀区', '2年经验', '本科', '招1人']"
生物信息分析工程师（北京或深圳上班基因行业）,1.5-2万/月,民营公司,50-150人,专业服务(咨询、人力资源、财会),"['异地招聘', '5-7年经验', '本科', '招10人']"
科技创新服务主管（咨询方向）,1.5-2.5万/月,民营公司,1000-5000人,金融/投资/证券,"['重庆-渝北区', '3-4年经验', '本科', '招1人']"
数据分析师,0.6-1万/月,民营公司,1000-5000人,电子技术/半导体/集成电路,"['东莞-凤岗镇', '1年经验', '大专', '招若干人']"
物流体系运营经理/总监,1.3-2.5万/月,合资,150-500人,新能源,"['异地招聘', '3-4年经验', '本科', '招2人']"
ETL开发工程师,1.5-2万/月,上市公司,1000-5000人,服装/纺织/皮革,"['无锡-锡山区', '3-4年经验', '本科', '招1人']"
生物信息分析师,1-2万/月,合资,少于50人,制药/生物工程,"['上海-松江区', '3-4年经验', '本科', '招1人']"
SMT 操作员,5.5-7千/月,民营公司,150-500人,电子技术/半导体/集成电路,"['深圳-宝安区', '1年经验', '中专', '招10人']"
网优测试数据分析/双休,4.5-6千/月,民营公司,50-150人,通信/电信/网络设备,"['哈尔滨-香坊区', '无需经验', '大专', '招3人']"
销售内勤（跨境电商）,3-4.5千/月,民营公司,少于50人,互联网/电子商务,"['大连-高新园区', '1年经验', '大专', '招2人']"
小程序销售主管,6-8千/月,民营公司,50-150人,广告,"['郑州-高新区', '5-7年经验', '大专', '招3人']"
策划编辑（新科技）,1-1.5万/月,国企,150-500人,文字媒体/出版,"['北京-西城区', '1年经验', '本科', '招3人']"
三维重建算法工程师,1.5-2万/月,民营公司,少于50人,计算机硬件,"['北京-石景山区', '3-4年经验', '本科', '招1人']"
机电安装预算员,0.6-1.2万/月,民营公司,150-500人,建筑/建材/工程,"['广州-黄埔区', '5-7年经验', '大专', '招1人']"
数据运营经理,15-25万/年,国企,50-150人,计算机服务(系统、数据服务、维修),"['广州-花都区', '3-4年经验', '本科', '招1人']"
平安银行平安普惠,6-8千/月,民营公司,10000人以上,保险,"['成都-龙泉驿区', '无需经验', '大专', '招若干人']"
数据工程师,6-8千/月,民营公司,50-150人,计算机软件,"['呼和浩特', '无需经验', '硕士', '招2人']"
天猫站内推广,0.8-1.3万/月,民营公司,150-500人,互联网/电子商务,"['上海-闵行区', '1年经验', '大专', '招1人']"
BI数据专员,6-8千/月,民营公司,150-500人,专业服务(咨询、人力资源、财会),"['广州-越秀区', '1年经验', '本科', '招2人']"
IT经理,2-2.5万/月,民营公司,500-1000人,多元化业务集团公司,"['上海-浦东新区', '8-9年经验', '本科', '招若干人']"
软件销售,1-2.5万/月,民营公司,50-150人,仪器仪表/工业自动化,"['广州-番禺区', '2年经验', '大专', '招5人']"
结构工程师,0.6-1万/月,合资,50-150人,仪器仪表/工业自动化,"['广州-南沙区', '1年经验', '大专', '招1人']"
车位销售专员,4.5-6千/月,民营公司,1000-5000人,物业管理/商业中心,"['异地招聘', '1年经验', '大专', '招若干人']"
渠道销售经理,1-1.5万/月,民营公司,50-150人,互联网/电子商务,"['广州-天河区', '2年经验', '大专', '招3人']"
天猫运营专员,0.5-1万/月,民营公司,150-500人,电子技术/半导体/集成电路,"['深圳-宝安区', '2年经验', '大专', '招1人']"
解决方案经理,0.8-1万/月,国企,150-500人,仪器仪表/工业自动化,"['长沙-雨花区', '5-7年经验', '本科', '招1人']"
销售经理（教育事业部）,0.5-1万/月,民营公司,少于50人,计算机软件,"['成都-锦江区', '2年经验', '大专', '招5人']"
研发部总监,3-5万/月,事业单位,500-1000人,互联网/电子商务,"['合肥-经开区', '5-7年经验', '硕士', '招1人']"
设备副经理,1.5-2万/月,民营公司,1000-5000人,汽车,"['佛山-顺德区', '10年以上经验', '大专', '招1人']"
高薪网络运营专员维护搭建,3-5千/月,民营公司,少于50人,批发/零售,"['武汉-东湖新技术产业开发区', '1年经验', '中技', '招3人']"
市场营销主管,0.6-1.5万/月,民营公司,150-500人,仪器仪表/工业自动化,"['上海-嘉定区', '2年经验', '本科', '招若干人']"
钜星科技-财务主管,0.8-1万/月,合资,150-500人,专业服务(咨询、人力资源、财会),"['上海-闵行区', '5-7年经验', '大专', '招1人']"
购物中心总经理助理,1-1.5万/月,民营公司,500-1000人,物业管理/商业中心,"['长沙-天心区', '8-9年经验', '大专', '招1人']"
移动产品经理,1.5-2.5万/月,民营公司,150-500人,汽车,"['上海', '3-4年经验', '本科', '招1人']"
大客户销售经理（IDC&ICT） (MJ000311),1-1.5万/月,上市公司,500-1000人,计算机软件,"['深圳-南山区', '3-4年经验', '大专', '招3人']"
数据分析师,1-1.5万/月,民营公司,1000-5000人,奢侈品/收藏品/工艺品/珠宝,"['深圳', '3-4年经验', '本科', '招1人']"
信息化建设与运维人员（国企代招）,5-8千/月,民营公司,少于50人,仪器仪表/工业自动化,"['武汉-江夏区', '2年经验', '本科', '招2人']"
产品经理,1-1.5万/月,民营公司,150-500人,机械/设备/重工,"['北京-海淀区', '3-4年经验', '本科', '招1人']"
IT系统工程师（运维）,1.2-1.8万/月,合资,1000-5000人,电子技术/半导体/集成电路,"['湖州', '3-4年经验', '本科', '招若干人']"
糕点研发技术员（寿童食品）,3-4.5千/月,民营公司,150-500人,办公用品及设备,"['大连-金州区', '3-4年经验', '中专', '招5人']"
新鲜部落乳品团购社区团长,0.5-1.5万/月,民营公司,500-1000人,快速消费品(食品、饮料、化妆品),"['杭州', '无需经验', '招若干人']"
电商运营总监,1-1.5万/月,民营公司,150-500人,专业服务(咨询、人力资源、财会),"['武汉-武昌区', '3-4年经验', '大专', '招1人']"
网关销售经理,5-9千/月,民营公司,50-150人,电子技术/半导体/集成电路,"['异地招聘', '无需经验', '大专', '招2人']"
销售顾问,6-8千/月,民营公司,少于50人,互联网/电子商务,"['宁波-江北区', '1年经验', '大专', '招5人']"
新鲜部落乳品团购社区团长,0.5-1.5万/月,民营公司,500-1000人,原材料和加工,"['杭州', '无需经验', '招若干人']"
消金m0逾期催收客服-底薪3200-入职购买六险一金,0.6-1万/月,合资,1000-5000人,教育/培训/院校,"['成都-金牛区', '无需经验', '招30人']"
通路职能负责人,0.8-1万/月,民营公司,500-1000人,快速消费品(食品、饮料、化妆品),"['宁波-慈溪市', '3-4年经验', '大专', '招1人']"
资深数据分析师,1-2万/月,民营公司,10000人以上,多元化业务集团公司,"['杭州', '3-4年经验', '本科', '招1人']"
市场情报分析专员,0.8-1.5万/月,上市公司,500-1000人,石油/化工/矿产/地质,"['上海-金山区', '3-4年经验', '本科', '招2人']"
Web后端工程师,0.8-1.5万/月,民营公司,少于50人,机械/设备/重工,"['异地招聘', '3-4年经验', '本科', '招若干人']"
机器学习开发工程师,1.2-1.6万/月,民营公司,少于50人,计算机服务(系统、数据服务、维修),"['武汉-东湖新技术产业开发区', '2年经验', '硕士', '招2人']"
售前、售后工程师,7-8千/月,民营公司,少于50人,环保,"['北京-朝阳区', '1年经验', '本科', '招1人']"
医疗器械临床数据分析专员,1-1.5万/月,民营公司,50-150人,专业服务(咨询、人力资源、财会),"['深圳-宝安区', '1年经验', '大专', '招1人']"
诚聘数据开发//双休,6-8千/月,合资,50-150人,金融/投资/证券,"['北京-朝阳区', '1年经验', '大专', '招若干人']"
信息技术经理,30-40万/年,国企,500-1000人,交通/运输/物流,"['深圳-南山区', '3-4年经验', '本科', '招1人']"
