top,bookname,click,info,label,type
104,都市逍遥录,65548,"这是一个没有异能没有古武的传奇故事，有的只是青春的热血和兄弟的情谊。看安东旭如何从一个不知名的人一步步走向辉煌……
都市逍遥录是作者""依然默""倾力创作的都市小说,在恒言中文网首发,提供最新章节无弹窗广告阅读,请支持原创正版。
粤ICP备20022615号-1
桂B2-20130025
提供都市小说、言情小说等好看的小说在线阅读，最新小说免费下载
Copyright©2014 www.hengyan.com All Rights Reserved
","热血,青春,激情,斗智,铁血,权谋",都市
105,都市极品男,64872,"天降奇运，我怎甘平凡
古武异能，我玩于股掌
纵横都市，我何以畏惧
钱权情势，我欲为何物
战于情仇间，坐拥众美怀
冲破巅峰日，任我逍遥时
（张天豪：“我做得到，因为我是极品。”）
都市极品男是作者""炫月变""倾力创作的都市小说,在恒言中文网首发,提供最新章节无弹窗广告阅读,请支持原创正版。
粤ICP备20022615号-1
桂B2-20130025
提供都市小说、言情小说等好看的小说在线阅读，最新小说免费下载
Copyright©2014 www.hengyan.com All Rights Reserved
","杀手,猥琐,学生",都市
106,都市最强纨绔,63616,"五百年后国家培养出来的超级人才，在一次执行任务中身亡，灵魂穿越附身在了一名患有惊恐症的大家族少爷身上，从此开始了他牛掰的人生，商业、军营、医疗等多个领域都能看到他的身影，凡是他涉及的领域，其他人只能够仰望他。
都市最强纨绔是作者""马上有钱""倾力创作的都市小说,在恒言中文网首发,提供最新章节无弹窗广告阅读,请支持原创正版。
粤ICP备20022615号-1
桂B2-20130025
提供都市小说、言情小说等好看的小说在线阅读，最新小说免费下载
Copyright©2014 www.hengyan.com All Rights Reserved
",暂无,都市
107,护花兵王在都市,62549,"【本文根据真实事件改变，贴近现实，又跌宕起伏，尽请观看】昔日兵王沈聪回归都市，却遭拜金女友嫌弃，流离间被酒店老板欣怡姐收留，不料又遭女友富二代男友挑衅，而后身不由己的沈聪一步步被卷入了宁州市的黑暗漩涡之中。商场，地下世界，在肉欲与权势交织的宁州市，且看沈聪如何扮猪吃老虎，凭借一腔骚拳，在权欲横流的都市，醒掌天下权醉卧美人膝，赤手空拳，打出一片江山。
护花兵王在都市是作者""幕后先生""倾力创作的都市小说,在恒言中文网首发,提供最新章节无弹窗广告阅读,请支持原创正版。
粤ICP备20022615号-1
桂B2-20130025
提供都市小说、言情小说等好看的小说在线阅读，最新小说免费下载
Copyright©2014 www.hengyan.com All Rights Reserved
","兵王,暧昧,奇遇,合租,搞笑",都市
108,一代狂枭,57364,"灯光霓虹，五彩斑斓，看似华丽的外壳究竟包裹着怎样的城市？
尔虞我诈，颠沛流离，我们如同那腐烂了的残缺的核，是幻觉？
物竞天择，适者生存，这城市中的繁华掩没了一切的罪恶气息。
于是，一切得以释然……
一代狂枭是作者""李九""倾力创作的都市小说,在恒言中文网首发,提供最新章节无弹窗广告阅读,请支持原创正版。
粤ICP备20022615号-1
桂B2-20130025
提供都市小说、言情小说等好看的小说在线阅读，最新小说免费下载
Copyright©2014 www.hengyan.com All Rights Reserved
",九哥 热血 江湖,都市
109,论坛推广综合指南,54820,"本书不定期更新，添加内容，旨在为新人作家讲解签约流程，写文注意事项，论坛宣传，红书推广，有兴趣的朋友不妨看下，只是一点从业多年的交流心得，希望能对你们有所帮助。我的QQ：553732078，腾讯微博：http://t.qq.com/a553732078
论坛推广综合指南是作者""林冷""倾力创作的都市小说,在恒言中文网首发,提供最新章节无弹窗广告阅读,请支持原创正版。
粤ICP备20022615号-1
桂B2-20130025
提供都市小说、言情小说等好看的小说在线阅读，最新小说免费下载
Copyright©2014 www.hengyan.com All Rights Reserved
",暂无,都市
110,迷乱青春伤不起,54508,"一个无业小痞子在游手好闲的日子里经历一场邂逅，从此心路及生活历程发生了翻天覆地的变化，当以为生活逐步走上正轨时，却遭遇了一场又一场突如其来的变故......
迷乱青春伤不起是作者""李没才""倾力创作的都市小说,在恒言中文网首发,提供最新章节无弹窗广告阅读,请支持原创正版。
粤ICP备20022615号-1
桂B2-20130025
提供都市小说、言情小说等好看的小说在线阅读，最新小说免费下载
Copyright©2014 www.hengyan.com All Rights Reserved
",暂无,都市
111,我的纯情女上司,51595,"一个原本与世无争，生活条件优越的学校骄子，经历了桑沧巨变。
为了追查父亲的神密死因，被卷入了一个曲折多变，扑朔迷离，震惊国际的大案，成为了多方追杀的对象。
他能死里逃生吗？
他的命运又将发生何等的改变......
我的纯情女上司是作者""孑行者""倾力创作的都市小说,在恒言中文网首发,提供最新章节无弹窗广告阅读,请支持原创正版。
粤ICP备20022615号-1
桂B2-20130025
提供都市小说、言情小说等好看的小说在线阅读，最新小说免费下载
Copyright©2014 www.hengyan.com All Rights Reserved
","热血,复仇,激情,斗智,奇遇",都市
112,武林低手在校园,49111,"苦逼男主，神奇地考入省里的重点中学。本着与世无争，却突然受好友所托，护送一个神秘少女去一个神秘之地做一件很神秘的事。麻烦也接踵而至。
武林低手在校园是作者""散尘""倾力创作的都市小说,在恒言中文网首发,提供最新章节无弹窗广告阅读,请支持原创正版。
粤ICP备20022615号-1
桂B2-20130025
提供都市小说、言情小说等好看的小说在线阅读，最新小说免费下载
Copyright©2014 www.hengyan.com All Rights Reserved
","暧昧,热血,青春,搞笑,花季校园,浪漫",都市
113,美女邻居,45347,"沐杨的邻居是个美艳少妇，她甜美而又神秘，妖艳而又性感。当他遇上她，又会将要上演一场怎么样的情缘呢？面对美女邻居的萦绕、成熟御姐、风情少妇、知性熟女的青睐，沐杨与众美女会碰撞出怎样的火花呢……
美女邻居是作者""罗卜青菜""倾力创作的都市小说,在恒言中文网首发,提供最新章节无弹窗广告阅读,请支持原创正版。
粤ICP备20022615号-1
桂B2-20130025
提供都市小说、言情小说等好看的小说在线阅读，最新小说免费下载
Copyright©2014 www.hengyan.com All Rights Reserved
","争霸,YY,合租,青春,同居,扮猪吃老虎",都市
114,都市三国之我命龙枪,45266,"天魔乱三国，群英汇天道。
异世入轮回，三国群英灵。
寻真命天龙，败乱世天魔。
风云四起，异世不平……
当叶龙的生活开始出现三国英灵的时候，他的一切，都随之改变！甚至于，他的以后……热血！成长！
都市三国之我命龙枪是作者""孤风少""倾力创作的都市小说,在恒言中文网首发,提供最新章节无弹窗广告阅读,请支持原创正版。
粤ICP备20022615号-1
桂B2-20130025
提供都市小说、言情小说等好看的小说在线阅读，最新小说免费下载
Copyright©2014 www.hengyan.com All Rights Reserved
",暂无,都市
115,末日之灵异轮回,41113,"我是一个对男人不感兴趣的富二代米女，有一天晚上加班，我在电梯里遭遇咸猪手非礼，从此霉运不断，在我身边发生了一连串匪夷所思的怪事……为此我决定冒险解开重重谜团，当我知道真相后，惊得目瞪口呆，简直无所适从！
末日之灵异轮回是作者""新燕顿旺""倾力创作的都市小说,在恒言中文网首发,提供最新章节无弹窗广告阅读,请支持原创正版。
粤ICP备20022615号-1
桂B2-20130025
提供都市小说、言情小说等好看的小说在线阅读，最新小说免费下载
Copyright©2014 www.hengyan.com All Rights Reserved
","召唤,魔法,炼丹,神兽,密宗,本教,巫术",都市
116,那些年追过我的男孩,40527,"水至清则无鱼，人至贱则无敌。
青春校园，一群二十岁少年的热血故事。金钱，权利，美人，怎么一步步获得？一群义气少年，闯天下的豪情，只要脉搏依旧还在跳动，前进的步伐永远高亢激昂。
那些年追过我的男孩是作者""十七天""倾力创作的都市小说,在恒言中文网首发,提供最新章节无弹窗广告阅读,请支持原创正版。
粤ICP备20022615号-1
桂B2-20130025
提供都市小说、言情小说等好看的小说在线阅读，最新小说免费下载
Copyright©2014 www.hengyan.com All Rights Reserved
","纨绔,青春,搞笑,腹黑,花季校园",都市
117,绝品天才,30022,"我本善良，却满手鲜血；我本痴心，却爱恨情仇；我本道德，却与恶起舞；我本愚钝，却冠称绝品！身负血海深仇，怎能甘为碌碌？一颗天才的心，造就绝品的我！
绝品天才是作者""流星血石""倾力创作的都市小说,在恒言中文网首发,提供最新章节无弹窗广告阅读,请支持原创正版。
粤ICP备20022615号-1
桂B2-20130025
提供都市小说、言情小说等好看的小说在线阅读，最新小说免费下载
Copyright©2014 www.hengyan.com All Rights Reserved
","热血,励志,爽文,青春",都市
118,异能突袭,26173,"雨夜拉开了异能的序幕。
江浩以夜行者的身份游走在这个城市，却无意间被卷入莫名异能种族的纷争。
星月组织和潜龙组织，他们到底是怎么样的一种存在？异能的起源来自何方？江浩的身世到底隐藏多大的秘密？
暗流涌动，一切都在一个异能者预言中进行着。
这，只是一个阴谋？
别开玩笑，我的人生不需要被预言！
且看小木以幽默的笔风...
异能突袭是作者""木在其中""倾力创作的都市小说,在恒言中文网首发,提供最新章节无弹窗广告阅读,请支持原创正版。
粤ICP备20022615号-1
桂B2-20130025
提供都市小说、言情小说等好看的小说在线阅读，最新小说免费下载
Copyright©2014 www.hengyan.com All Rights Reserved
",暂无,都市
119,我们那些年,25423,"谁不曾年少轻狂，人生路还漫长，不定谁更辉煌。
罗晨与他的战友们站立在茫茫大雪之中，看着离开多年的家乡，熟悉而又陌生。
但是他们有着坚定的信念不屈的精神，他们内心之中有一团永远不会熄灭的焰火。
如果还有明天，哥几个一起大喊：我们是兄弟！
我们那些年是作者""罗九日""倾力创作的都市小说,在恒言中文网首发,提供最新章节无弹窗广告阅读,请支持原创正版。
粤ICP备20022615号-1
桂B2-20130025
提供都市小说、言情小说等好看的小说在线阅读，最新小说免费下载
Copyright©2014 www.hengyan.com All Rights Reserved
","热血伴青春,激情随羁绊,反目终成仇,爱恨情交织",都市
120,黄帝卫,21669,"根据能量守恒定律：”世间上的能量既不会凭空产生，也不会凭空消失。
“科学家们发明和改造了许多推动人类社会进步的工具。
然而，全人类至今仍然不知人类死后以何种形态存在，又存在于何处。
有人说，我们生活之外还有多维空间；有人说，逝者以灵魂形式存在，只不过常人无法看见。
不过我知道，因为我是一名黄帝卫，这一切与蚩尤有关。
蚩尤，又名魔神...
黄帝卫是作者""有无相生""倾力创作的都市小说,在恒言中文网首发,提供最新章节无弹窗广告阅读,请支持原创正版。
粤ICP备20022615号-1
桂B2-20130025
提供都市小说、言情小说等好看的小说在线阅读，最新小说免费下载
Copyright©2014 www.hengyan.com All Rights Reserved
","学生,斗智,奇遇",都市
